x, true, terminal, branch, branch, dgm, bsde
-3.636363636363635798e+00,1.218313514946044007e+00,1.130054978062547066e+00,1.217730283737182617e+00,1.219310045242309570e+00,1.240436315536499023e+00,1.215540409088134766e+00
-3.474747474747474030e+00,1.210655203611589847e+00,1.119274289588166216e+00,1.210208058357238770e+00,1.211767435073852539e+00,1.233354330062866211e+00,1.207996010780334473e+00
-3.313131313131313149e+00,1.202701715682789940e+00,1.108153847518833945e+00,1.202401876449584961e+00,1.203930735588073730e+00,1.225985765457153320e+00,1.200115442276000977e+00
-3.151515151515151381e+00,1.194446578939664549e+00,1.096692365104330769e+00,1.194313168525695801e+00,1.195801734924316406e+00,1.218323111534118652e+00,1.191897273063659668e+00
-2.989898989898989612e+00,1.185883628243628918e+00,1.084889370633682182e+00,1.185943365097045898e+00,1.187384009361267090e+00,1.210358738899230957e+00,1.183349370956420898e+00
-2.828282828282827843e+00,1.177007052612161431e+00,1.072745258102971944e+00,1.177292466163635254e+00,1.178681492805480957e+00,1.202085137367248535e+00,1.174483060836791992e+00
-2.666666666666666075e+00,1.167811444197512483e+00,1.060261335583127629e+00,1.168357253074645996e+00,1.169696569442749023e+00,1.193495035171508789e+00,1.165311694145202637e+00
-2.505050505050504306e+00,1.158291848939022817e+00,1.047439870647878468e+00,1.159128665924072266e+00,1.160428047180175781e+00,1.184581041336059570e+00,1.155850172042846680e+00
-2.343434343434342537e+00,1.148443818613617440e+00,1.034284132202747175e+00,1.149592399597167969e+00,1.150870323181152344e+00,1.175336241722106934e+00,1.146107077598571777e+00
-2.181818181818181657e+00,1.138263463962531752e+00,1.020798428045428974e+00,1.139728546142578125e+00,1.141010999679565430e+00,1.165754079818725586e+00,1.136094689369201660e+00
-2.020202020202019888e+00,1.127747508524973519e+00,1.006988137487488277e+00,1.129514455795288086e+00,1.130831718444824219e+00,1.155827522277832031e+00,1.125817418098449707e+00
-1.858585858585858119e+00,1.116893342762055763e+00,9.928597383779016461e-01,1.118928432464599609e+00,1.120308518409729004e+00,1.145550966262817383e+00,1.115285277366638184e+00
-1.696969696969696351e+00,1.105699078007791103e+00,9.784208278915362822e-01,1.107954740524291992e+00,1.109414219856262207e+00,1.134918093681335449e+00,1.104509115219116211e+00
-1.535353535353534582e+00,1.094163599739293558e+00,9.636801364807836556e-01,1.096588850021362305e+00,1.098122835159301758e+00,1.123923897743225098e+00,1.093495607376098633e+00
-1.373737373737372813e+00,1.082286619616632528e+00,9.486475344366724904e-01,1.084845185279846191e+00,1.086428046226501465e+00,1.112563133239746094e+00,1.082244634628295898e+00
-1.212121212121211933e+00,1.070068725705269008e+00,9.333340305669858283e-01,1.072767496109008789e+00,1.074366688728332520e+00,1.100832104682922363e+00,1.070699930191040039e+00
-1.050505050505050164e+00,1.057511430261857122e+00,9.177517625729523232e-01,1.060416579246520996e+00,1.062024831771850586e+00,1.088726758956909180e+00,1.058717489242553711e+00
-8.888888888888883955e-01,1.044617214438747776e+00,9.019139787924117524e-01,1.047793269157409668e+00,1.049466371536254883e+00,1.076244592666625977e+00,1.046054959297180176e+00
-7.272727272727266268e-01,1.031389569244961724e+00,8.858350110750226047e-01,1.034703731536865234e+00,1.036564826965332031e+00,1.063384056091308594e+00,1.032546281814575195e+00
-5.656565656565648581e-01,1.017833032093024670e+00,8.695302386627685731e-01,1.020814180374145508e+00,1.022907257080078125e+00,1.050144433975219727e+00,1.018462300300598145e+00
-4.040404040404030894e-01,1.003953218262903402e+00,8.530160430650745029e-01,1.006155729293823242e+00,1.008194923400878906e+00,1.036526322364807129e+00,1.004480957984924316e+00
-2.424242424242422089e-01,9.897568466274336840e-01,8.363097540402336660e-01,9.912622570991516113e-01,9.930735826492309570e-01,1.022532224655151367e+00,9.908555746078491211e-01
-8.080808080808044025e-02,9.752517590088480848e-01,8.194295869213316097e-01,9.764407277107238770e-01,9.785526394844055176e-01,1.008165478706359863e+00,9.773548841476440430e-01
8.080808080808132843e-02,9.604469325739436458e-01,8.023945716528253502e-01,9.614990353584289551e-01,9.641129374504089355e-01,9.934314489364624023e-01,9.633121490478515625e-01
2.424242424242439853e-01,9.453524847263659048e-01,7.852244740307547932e-01,9.461911916732788086e-01,9.487512707710266113e-01,9.783374667167663574e-01,9.483186602592468262e-01
4.040404040404048658e-01,9.299796700185012366e-01,7.679397097623761326e-01,9.307106733322143555e-01,9.329495429992675781e-01,9.628924131393432617e-01,9.334343075752258301e-01
5.656565656565657463e-01,9.143408686822437348e-01,7.505612520770010843e-01,9.151773452758789062e-01,9.172900319099426270e-01,9.471071958541870117e-01,9.186645746231079102e-01
7.272727272727284031e-01,8.984495664667759840e-01,7.331105337262364685e-01,8.994358777999877930e-01,9.016104936599731445e-01,9.309949874877929688e-01,9.032559394836425781e-01
8.888888888888892836e-01,8.823203255714731075e-01,7.156093443060769221e-01,8.833546638488769531e-01,8.856928944587707520e-01,9.145709276199340820e-01,8.870871663093566895e-01
1.050505050505051940e+00,8.659687465716844335e-01,6.980797239130072107e-01,8.669050931930541992e-01,8.694648742675781250e-01,8.978511691093444824e-01,8.704892396926879883e-01
1.212121212121212821e+00,8.494114213527703683e-01,6.805438542094702781e-01,8.501318693161010742e-01,8.529312014579772949e-01,8.808552026748657227e-01,8.537519574165344238e-01
1.373737373737373701e+00,8.326658771912354151e-01,6.630239480190582846e-01,8.331124186515808105e-01,8.361324071884155273e-01,8.636031150817871094e-01,8.369981050491333008e-01
1.535353535353536358e+00,8.157505122488435401e-01,6.455421385974675630e-01,8.159236907958984375e-01,8.191173672676086426e-01,8.461173176765441895e-01,8.202417492866516113e-01
1.696969696969697239e+00,7.986845228735506286e-01,6.281203697309363232e-01,7.986285686492919922e-01,8.019266128540039062e-01,8.284214735031127930e-01,8.034383654594421387e-01
1.858585858585859896e+00,7.814878232272786107e-01,6.107802877994056301e-01,7.812746763229370117e-01,7.845898270606994629e-01,8.105407953262329102e-01,7.865307927131652832e-01
2.020202020202020776e+00,7.641809578821388005e-01,5.935431369073955743e-01,7.638947963714599609e-01,7.671288847923278809e-01,7.925015687942504883e-01,7.694796323776245117e-01
2.181818181818183433e+00,7.467850081408460294e-01,5.764296581324462876e-01,7.465087175369262695e-01,7.495633363723754883e-01,7.743309736251831055e-01,7.522869110107421875e-01
2.343434343434344314e+00,7.293214929410685166e-01,5.594599938703522790e-01,7.291243672370910645e-01,7.319130301475524902e-01,7.560574412345886230e-01,7.350047826766967773e-01
2.505050505050505194e+00,7.118122652947416196e-01,5.426535981700462141e-01,7.117411494255065918e-01,7.141999006271362305e-01,7.377092838287353516e-01,7.177027463912963867e-01
2.666666666666667851e+00,6.942794052896673618e-01,5.260291538511356890e-01,6.943543553352355957e-01,6.964473724365234375e-01,7.193156480789184570e-01,7.004498839378356934e-01
2.828282828282828731e+00,6.767451107400954680e-01,5.096044970861469681e-01,6.769586801528930664e-01,6.786812543869018555e-01,7.009055018424987793e-01,6.832777261734008789e-01
2.989898989898991388e+00,6.592315866138777070e-01,4.933965500102112101e-01,6.595531105995178223e-01,6.609276533126831055e-01,6.825079321861267090e-01,6.661823987960815430e-01
3.151515151515152269e+00,6.417609343851861103e-01,4.774212617960174043e-01,6.421424150466918945e-01,6.432135105133056641e-01,6.641514301300048828e-01,6.491307616233825684e-01
3.313131313131314926e+00,6.243550424630703866e-01,4.616935585041868073e-01,6.247388124465942383e-01,6.255651116371154785e-01,6.458642482757568359e-01,6.320731043815612793e-01
3.474747474747475806e+00,6.070354788273415458e-01,4.462273018915804967e-01,6.073616743087768555e-01,6.080080270767211914e-01,6.276735663414001465e-01,6.149696111679077148e-01
3.636363636363636687e+00,5.898233869648056293e-01,4.310352572350552580e-01,5.900370478630065918e-01,5.905659794807434082e-01,6.096059083938598633e-01,5.977971553802490234e-01
3.797979797979799343e+00,5.727393861418388354e-01,4.161290701083056875e-01,5.727962255477905273e-01,5.732604861259460449e-01,5.916868448257446289e-01,5.805624723434448242e-01
3.959595959595960224e+00,5.558034769750650472e-01,4.015192519368007140e-01,5.556731224060058594e-01,5.561114549636840820e-01,5.739404559135437012e-01,5.633035898208618164e-01
4.121212121212122881e+00,5.390349531724266674e-01,3.872151740523337438e-01,5.387039780616760254e-01,5.391367673873901367e-01,5.563899278640747070e-01,5.460780858993530273e-01
4.282828282828283761e+00,5.224523202144624179e-01,3.732250698758692864e-01,5.219237208366394043e-01,5.223531126976013184e-01,5.390566587448120117e-01,5.289615392684936523e-01
4.444444444444444642e+00,5.060732216325957156e-01,3.595560447762982115e-01,5.053647160530090332e-01,5.057771801948547363e-01,5.219609141349792480e-01,5.120280981063842773e-01
4.606060606060607299e+00,4.899143734204894907e-01,3.462140930842599884e-01,4.890548586845397949e-01,4.894254803657531738e-01,5.051215887069702148e-01,4.953505992889404297e-01
4.767676767676768179e+00,4.739915069887496446e-01,3.332041216846969856e-01,4.730167388916015625e-01,4.733156263828277588e-01,4.885556101799011230e-01,4.789863526821136475e-01
4.929292929292930836e+00,4.583193209453870209e-01,3.205299795694078191e-01,4.572668075561523438e-01,4.574664533138275146e-01,4.722787737846374512e-01,4.629763066768646240e-01
5.090909090909091717e+00,4.429114418571430400e-01,3.081944927013151037e-01,4.418164789676666260e-01,4.418976902961730957e-01,4.563052058219909668e-01,4.473474025726318359e-01
5.252525252525254373e+00,4.277803940227052903e-01,2.961995035249034847e-01,4.266728460788726807e-01,4.266286492347717285e-01,4.406472146511077881e-01,4.321079850196838379e-01
5.414141414141415254e+00,4.129375781703585879e-01,2.845459144516538363e-01,4.118407368659973145e-01,4.116775393486022949e-01,4.253162443637847900e-01,4.172561764717102051e-01
5.575757575757576134e+00,3.983932588818202003e-01,2.732337346542447198e-01,3.973235487937927246e-01,3.970603346824645996e-01,4.103214144706726074e-01,4.027796387672424316e-01
5.737373737373738791e+00,3.841565604427130132e-01,2.622621295178261813e-01,3.831248581409454346e-01,3.827892541885375977e-01,3.956710398197174072e-01,3.886597156524658203e-01
5.898989898989899672e+00,3.702354707297567660e-01,2.516294721195272421e-01,3.692486584186553955e-01,3.688731789588928223e-01,3.813717365264892578e-01,3.748756349086761475e-01
6.060606060606062329e+00,3.566368526663662442e-01,2.413333961373378134e-01,3.556989431381225586e-01,3.553166985511779785e-01,3.674289584159851074e-01,3.614054918289184570e-01
6.222222222222223209e+00,3.433664627126813418e-01,2.313708496253043256e-01,3.424802422523498535e-01,3.421212136745452881e-01,3.538465499877929688e-01,3.482312560081481934e-01
6.383838383838385866e+00,3.304289758033996383e-01,2.217381491323670017e-01,3.295962810516357422e-01,3.292852342128753662e-01,3.406275212764739990e-01,3.353376984596252441e-01
6.545454545454546746e+00,3.178280161071955212e-01,2.124310336859255854e-01,3.170501887798309326e-01,3.168048262596130371e-01,3.277733922004699707e-01,3.227145075798034668e-01
6.707070707070707627e+00,3.055661929546801825e-01,2.034447182072252891e-01,3.048438429832458496e-01,3.046752214431762695e-01,3.152848780155181885e-01,3.103576600551605225e-01
6.868686868686870284e+00,2.936451412671858829e-01,1.947739459728488054e-01,2.929780781269073486e-01,2.928901612758636475e-01,3.031614422798156738e-01,2.982663512229919434e-01
7.030303030303031164e+00,2.820655658154037626e-01,1.864130397840493558e-01,2.814523875713348389e-01,2.814430892467498779e-01,2.914016842842102051e-01,2.864480614662170410e-01
7.191919191919193821e+00,2.708272886440243332e-01,1.783559515525472983e-01,2.702652513980865479e-01,2.703277170658111572e-01,2.800034582614898682e-01,2.749122977256774902e-01
7.353535353535354702e+00,2.599292990149758009e-01,1.705963100569991286e-01,2.594142556190490723e-01,2.595373094081878662e-01,2.689635157585144043e-01,2.636725604534149170e-01
7.515151515151515582e+00,2.493698052463579340e-01,1.631274666680882779e-01,2.488959282636642456e-01,2.490659952163696289e-01,2.582782506942749023e-01,2.527455091476440430e-01
7.676767676767678239e+00,2.391462878555150606e-01,1.559425388815527391e-01,2.387064993381500244e-01,2.389074265956878662e-01,2.479431629180908203e-01,2.421479523181915283e-01
7.838383838383839120e+00,2.292555534515995364e-01,1.490344515371418710e-01,2.288412302732467651e-01,2.290564775466918945e-01,2.379531860351562500e-01,2.318986952304840088e-01
8.000000000000000000e+00,2.196937888641832259e-01,1.423959756371758756e-01,2.192950993776321411e-01,2.195078432559967041e-01,2.283027619123458862e-01,2.220148146152496338e-01
