x, true, terminal, branch, branch, bsde
-4.313131313131313505e+01,1.378221144327473446e+00,1.373035924611993197e+00,1.377071976661682129e+00,1.379887819290161133e+00,1.376738667488098145e+00
-4.171717171717171624e+01,1.377003351091083294e+00,1.371044962719368376e+00,1.376308083534240723e+00,1.379101157188415527e+00,1.375446677207946777e+00
-4.030303030303030454e+01,1.375603341881335373e+00,1.368758991442045714e+00,1.375446081161499023e+00,1.378171324729919434e+00,1.373986482620239258e+00
-3.888888888888888573e+01,1.373994330712938083e+00,1.366135570853453496e+00,1.374459028244018555e+00,1.377071022987365723e+00,1.372331380844116211e+00
-3.747474747474747403e+01,1.372145748318038816e+00,1.363126562351195004e+00,1.373314380645751953e+00,1.375767469406127930e+00,1.370449066162109375e+00
-3.606060606060606233e+01,1.370022757527479262e+00,1.359677493485804689e+00,1.371972799301147461e+00,1.374222874641418457e+00,1.368301153182983398e+00
-3.464646464646464352e+01,1.367585722800297887e+00,1.355726894574604602e+00,1.370385646820068359e+00,1.372392296791076660e+00,1.365841388702392578e+00
-3.323232323232323182e+01,1.364789635161932635e+00,1.351205621653939648e+00,1.368497133255004883e+00,1.370222330093383789e+00,1.363018393516540527e+00
-3.181818181818182012e+01,1.361583496270163618e+00,1.346036187038355258e+00,1.366240859031677246e+00,1.367650508880615234e+00,1.359774112701416016e+00
-3.040404040404040131e+01,1.357909668697939720e+00,1.340132127217029234e+00,1.363539934158325195e+00,1.364603519439697266e+00,1.356046319007873535e+00
-2.898989898989898961e+01,1.353703204024823359e+00,1.333397448220392079e+00,1.360306620597839355e+00,1.360997319221496582e+00,1.351768612861633301e+00
-2.757575757575757791e+01,1.348891166205643533e+00,1.325726201026305784e+00,1.356441736221313477e+00,1.356735348701477051e+00,1.346869707107543945e+00
-2.616161616161615910e+01,1.343391975183013454e+00,1.317002253954250746e+00,1.351833581924438477e+00,1.351710557937622070e+00,1.341274023056030273e+00
-2.474747474747474740e+01,1.337114805053621014e+00,1.307099344929968154e+00,1.346360087394714355e+00,1.345806837081909180e+00,1.334898591041564941e+00
-2.333333333333333570e+01,1.329959082442471852e+00,1.295881513163877008e+00,1.339888930320739746e+00,1.338901638984680176e+00,1.327652573585510254e+00
-2.191919191919191690e+01,1.321814144103966804e+00,1.283204025737485710e+00,1.332282781600952148e+00,1.330870032310485840e+00,1.319433808326721191e+00
-2.050505050505050519e+01,1.312559127940989390e+00,1.268914927612764920e+00,1.323402643203735352e+00,1.321590065956115723e+00,1.310130000114440918e+00
-1.909090909090909349e+01,1.302063188040446962e+00,1.252857350522235791e+00,1.313116669654846191e+00,1.310945510864257812e+00,1.299620509147644043e+00
-1.767676767676767469e+01,1.290186140877232823e+00,1.234872712935684014e+00,1.301308512687683105e+00,1.298827528953552246e+00,1.287777423858642578e+00
-1.626262626262626299e+01,1.276779664758815214e+00,1.214804924856287993e+00,1.287886023521423340e+00,1.285129547119140625e+00,1.274473428726196289e+00
-1.484848484848485128e+01,1.261689185232761634e+00,1.192505672168176600e+00,1.272791266441345215e+00,1.269731640815734863e+00,1.259584665298461914e+00
-1.343434343434343248e+01,1.244756581955003716e+00,1.167840790623741576e+00,1.256005883216857910e+00,1.252481818199157715e+00,1.242989063262939453e+00
-1.202020202020202078e+01,1.225823842865251700e+00,1.140697645991004761e+00,1.237556457519531250e+00,1.233181834220886230e+00,1.224564313888549805e+00
-1.060606060606060908e+01,1.204737764187279625e+00,1.110993314460858361e+00,1.217515587806701660e+00,1.211605668067932129e+00,1.204174160957336426e+00
-9.191919191919190268e+00,1.181355744411118236e+00,1.078683211589201330e+00,1.195981740951538086e+00,1.187567234039306641e+00,1.181658983230590820e+00
-7.777777777777778567e+00,1.155552642598265622e+00,1.043769661354198686e+00,1.172990560531616211e+00,1.161062836647033691e+00,1.156827211380004883e+00
-6.363636363636366866e+00,1.127228564096971919e+00,1.006309749756005623e+00,1.148184657096862793e+00,1.132483482360839844e+00,1.129475831985473633e+00
-4.949494949494948060e+00,1.096317302393503557e+00,9.664216971057513206e-01,1.119057655334472656e+00,1.102570652961730957e+00,1.099458336830139160e+00
-3.535353535353536358e+00,1.062795012919088400e+00,9.242889406030607713e-01,1.075398206710815430e+00,1.070678114891052246e+00,1.066805601119995117e+00
-2.121212121212124657e+00,1.026688539361416241e+00,8.801611724064041242e-01,1.032026052474975586e+00,1.033119082450866699e+00,1.031632184982299805e+00
-7.070707070707129560e-01,9.880826792731101094e-01,8.343517463323418815e-01,9.947212934494018555e-01,1.000748038291931152e+00,9.935188293457031250e-01
7.070707070707129560e-01,9.471255930803702539e-01,7.872311486788909907e-01,9.570516347885131836e-01,9.653927683830261230e-01,9.521824121475219727e-01
2.121212121212124657e+00,9.040315595839247820e-01,7.392166022180423068e-01,9.030591249465942383e-01,9.038395881652832031e-01,9.100225567817687988e-01
3.535353535353536358e+00,8.590803864000022827e-01,6.907582904471515350e-01,8.522222638130187988e-01,8.584153056144714355e-01,8.680351972579956055e-01
4.949494949494948060e+00,8.126130061772232072e-01,6.423230880614103633e-01,8.027063608169555664e-01,8.115584254264831543e-01,8.233398199081420898e-01
6.363636363636359761e+00,7.650231185068657735e-01,5.943769951676389773e-01,7.546601295471191406e-01,7.618967294692993164e-01,7.760390639305114746e-01
7.777777777777771462e+00,7.167451387184238243e-01,5.473676399668154779e-01,7.076280713081359863e-01,7.108181715011596680e-01,7.274654507637023926e-01
9.191919191919197374e+00,6.682391324310800185e-01,5.017082057147835839e-01,6.611174941062927246e-01,6.604455709457397461e-01,6.782819032669067383e-01
1.060606060606060908e+01,6.199737812361547640e-01,4.577639544411882255e-01,6.149721145629882812e-01,6.119728684425354004e-01,6.290999650955200195e-01
1.202020202020202078e+01,5.724086752644915732e-01,4.158421969181048672e-01,5.692368745803833008e-01,5.655354261398315430e-01,5.805819630622863770e-01
1.343434343434343248e+01,5.259773158453719955e-01,3.761861545413410779e-01,5.241297483444213867e-01,5.209428071975708008e-01,5.332826972007751465e-01
1.484848484848484418e+01,4.810721192335934981e-01,3.389727424935641831e-01,4.800280034542083740e-01,4.780278801918029785e-01,4.875755906105041504e-01
1.626262626262625588e+01,4.380324581346084489e-01,3.043139372679709020e-01,4.373900890350341797e-01,4.367487430572509766e-01,4.437230527400970459e-01
1.767676767676768179e+01,3.971364089684000787e-01,2.722611199074964072e-01,3.966547250747680664e-01,3.971850275993347168e-01,4.019797444343566895e-01
1.909090909090909349e+01,3.585964547129495417e-01,2.428116299908759934e-01,3.581652045249938965e-01,3.594954311847686768e-01,3.626099228858947754e-01
2.050505050505050519e+01,3.225589931919135012e-01,2.159167222961666244e-01,3.221441805362701416e-01,3.238681852817535400e-01,3.258412778377532959e-01
2.191919191919191690e+01,2.891071741283607888e-01,1.914901686462779640e-01,2.887046635150909424e-01,2.904804348945617676e-01,2.918187975883483887e-01
2.333333333333332860e+01,2.582663690319504934e-01,1.694168627025130769e-01,2.578772306442260742e-01,2.594676315784454346e-01,2.605912089347839355e-01
2.474747474747475451e+01,2.300114757276073840e-01,1.495609346826309860e-01,2.296344786882400513e-01,2.309089004993438721e-01,2.321235239505767822e-01
2.616161616161616621e+01,2.042752629217547411e-01,1.317730393828323854e-01,2.039072215557098389e-01,2.048215866088867188e-01,2.063148468732833862e-01
2.757575757575757791e+01,1.809570446832425294e-01,1.158966248342606642e-01,1.805953979492187500e-01,1.811655461788177490e-01,1.830216646194458008e-01
2.898989898989898961e+01,1.599311094250380760e-01,1.017731086439200017e-01,1.595756709575653076e-01,1.598530113697052002e-01,1.620741337537765503e-01
3.040404040404040131e+01,1.410544834612901810e-01,8.924597972233580534e-02,1.407073736190795898e-01,1.407592594623565674e-01,1.432904899120330811e-01
3.181818181818181301e+01,1.241737617960424062e-01,7.816390502580283783e-02,1.238388866186141968e-01,1.237351745367050171e-01,1.264867931604385376e-01
3.323232323232323893e+01,1.091308725089617376e-01,6.838295770741129043e-02,1.088129132986068726e-01,1.086169853806495667e-01,1.114828139543533325e-01
3.464646464646465063e+01,9.576774756858032200e-02,5.976809978160167736e-02,9.547097980976104736e-02,9.523532539606094360e-02,9.810729324817657471e-02
3.606060606060606233e+01,8.392994993635159717e-02,5.219405445489599948e-02,8.365739881992340088e-02,8.342216908931732178e-02,8.619953691959381104e-02
3.747474747474747403e+01,7.346935649764142762e-02,4.554569556675643061e-02,7.322250306606292725e-02,7.301523536443710327e-02,7.561035454273223877e-02
3.888888888888888573e+01,6.424602313481894700e-02,3.971806815145788316e-02,6.402423977851867676e-02,6.386193633079528809e-02,6.620328128337860107e-02
4.030303030303029743e+01,5.612936750623936238e-02,3.461613802652752092e-02,5.593013763427734375e-02,5.582106113433837891e-02,5.785360932350158691e-02
4.171717171717172334e+01,4.899880205067381339e-02,3.015435167151080120e-02,4.881810024380683899e-02,4.876395314931869507e-02,5.044927075505256653e-02
4.313131313131313505e+01,4.274393892827467456e-02,2.625607185156062298e-02,4.257629811763763428e-02,4.257414862513542175e-02,4.388952627778053284e-02
4.454545454545454675e+01,3.726447361429374716e-02,2.285294024115343617e-02,3.710377216339111328e-02,3.714803233742713928e-02,3.808531165122985840e-02
4.595959595959595845e+01,3.246983729230096261e-02,1.988420606677403918e-02,3.230956196784973145e-02,3.239315375685691833e-02,3.295857086777687073e-02
4.737373737373737015e+01,2.827869180814261696e-02,1.729604958219613936e-02,2.811271883547306061e-02,2.822794951498508453e-02,2.844069525599479675e-02
4.878787878787878185e+01,2.461832581688098640e-02,1.504092090991231492e-02,2.444100938737392426e-02,2.458042278885841370e-02,2.447322197258472443e-02
5.020202020202020776e+01,2.142399744333805395e-02,1.307690822637773073e-02,2.123085781931877136e-02,2.138768509030342102e-02,2.100461348891258240e-02
5.161616161616161946e+01,1.863825748777071453e-02,1.136714419575208385e-02,1.842623949050903320e-02,1.859419606626033783e-02,1.799047552049160004e-02
5.303030303030303116e+01,1.621027791728450393e-02,9.879255720211274280e-03,1.597763970494270325e-02,1.615159027278423309e-02,1.539145410060882568e-02
5.444444444444444287e+01,1.409520293250956895e-02,8.584859243212042759e-03,1.384192239493131638e-02,1.401757448911666870e-02,1.317135989665985107e-02
5.585858585858585457e+01,1.225353406260010387e-02,7.459101809718510223e-03,1.198125910013914108e-02,1.215485949069261551e-02,1.129614654928445816e-02
5.727272727272726627e+01,1.065055627276667409e-02,6.480246678387879995e-03,1.036265026777982712e-02,1.053075212985277176e-02,9.732781909406185150e-03
5.868686868686867797e+01,9.255808725877879423e-03,5.629301348939625207e-03,8.957120589911937714e-03,9.117121808230876923e-03,8.447662927210330963e-03
6.010101010101010388e+01,8.042601402894377499e-03,4.889685294730021156e-03,7.739435881376266479e-03,7.888820953667163849e-03,7.406325545161962509e-03
6.151515151515150137e+01,6.987577063981163274e-03,4.246934381469184318e-03,6.687676999717950821e-03,6.824053823947906494e-03,6.573742721229791641e-03
6.292929292929292728e+01,6.070316861147197901e-03,3.688438834112954534e-03,5.782510153949260712e-03,5.903371609747409821e-03,5.913794972002506256e-03
6.434343434343435320e+01,5.272987161172431984e-03,3.203211628281362345e-03,5.007245577871799469e-03,5.110144615173339844e-03,5.390688311308622360e-03
6.575757575757575069e+01,4.580024697410735313e-03,2.781684286871384700e-03,4.347020760178565979e-03,4.429179243743419647e-03,4.968964494764804840e-03
6.717171717171717660e+01,3.977856956370685003e-03,2.415527224538279675e-03,3.789233742281794548e-03,3.847588552162051201e-03,4.615538753569126129e-03
6.858585858585857409e+01,3.454654654091685907e-03,2.097491978676748955e-03,3.322472097352147102e-03,3.353749169036746025e-03,4.301191307604312897e-03
7.000000000000000000e+01,3.000113218094234077e-03,1.821272878301842578e-03,2.936787437647581100e-03,2.937549259513616562e-03,4.001226741820573807e-03
